id,date,type,category,description,amount,currency,merchantId,merchantName,mcc,isRecurring,essentiality,labelRecurring,labelEssential
txn_11519,2025-12-27,expense,transport,Transport expense,85.47,GBP,m_uber,Uber,4121,False,essential,0,1
txn_11520,2025-01-31,expense,lunch,Lunch expense,9.94,INR,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11521,2025-10-27,expense,lunch,Lunch expense,9.21,GBP,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11522,2025-10-19,expense,health,Health expense,116.93,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_11523,2025-12-08,expense,lunch,Lunch expense,12.77,INR,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11524,2025-03-17,expense,lunch,Lunch expense,10.75,INR,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11525,2025-01-16,income,interest,Interest payment,81.97,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11526,2025-03-18,expense,lunch,Lunch expense,10.21,GBP,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11527,2025-06-09,expense,travel,Travel expense,785.33,GBP,m_trainline,Trainline,4112,False,discretionary,0,0
txn_11528,2025-12-27,expense,subscriptions,Subscriptions expense,103.44,GBP,m_netflix,Netflix,4899,True,discretionary,1,0
txn_11529,2025-03-25,expense,shopping,Shopping expense,134.63,INR,m_johnlewis,John Lewis,5311,False,discretionary,0,0
txn_11530,2025-01-13,income,bonus,Bonus payment,766.78,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_11531,2025-01-06,expense,mobile,Mobile expense,133.26,GBP,m_ee,EE,4814,True,essential,1,1
txn_11532,2025-05-05,expense,internet,Internet expense,171.09,INR,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_11533,2025-04-02,expense,health,Health expense,14.43,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_11534,2025-11-27,expense,rent,Rent expense,1010.78,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11535,2025-12-07,expense,entertainment,Entertainment expense,20.28,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11536,2025-02-11,income,bonus,Bonus payment,4121.97,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_11537,2025-12-25,expense,entertainment,Entertainment expense,13.96,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11538,2025-09-30,expense,groceries,Groceries expense,43.24,GBP,m_aldi,ALDI,5411,False,essential,0,1
txn_11539,2025-04-02,expense,dining,Dining expense,300.5,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_11540,2025-05-10,expense,dining,Dining expense,278.71,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_11541,2025-01-17,expense,groceries,Groceries expense,68.08,GBP,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_11542,2025-02-24,income,dividend,Dividend payment,2257.31,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11543,2025-09-13,expense,health,Health expense,33.62,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_11544,2025-01-08,expense,utilities,Utilities expense,75.38,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_11545,2025-06-18,expense,entertainment,Entertainment expense,139.83,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11546,2025-04-11,expense,mobile,Mobile expense,44.78,INR,m_o2,O2,4814,True,essential,1,1
txn_11547,2025-11-27,expense,lunch,Lunch expense,10.61,GBP,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_11548,2025-12-17,income,freelance,Freelance payment,1596.06,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11549,2025-06-06,expense,mobile,Mobile expense,64.51,INR,m_ee,EE,4814,True,essential,1,1
txn_11550,2025-02-15,expense,subscriptions,Subscriptions expense,62.51,USD,m_microsoft,Microsoft,5734,True,discretionary,1,0
txn_11551,2025-05-28,expense,mobile,Mobile expense,155.82,GBP,m_ee,EE,4814,True,essential,1,1
txn_11552,2025-01-23,expense,mobile,Mobile expense,80.07,USD,m_vodafone,Vodafone,4814,True,essential,1,1
txn_11553,2025-05-20,expense,dining,Dining expense,148.57,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11554,2025-10-07,expense,utilities,Utilities expense,51.65,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_11555,2025-01-18,expense,entertainment,Entertainment expense,108.59,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11556,2025-01-10,expense,groceries,Groceries expense,102.98,GBP,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_11557,2025-01-14,expense,dining,Dining expense,35.05,GBP,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_11558,2025-05-05,expense,internet,Internet expense,35.56,USD,m_sky,Sky,4899,True,essential,1,1
txn_11559,2025-07-17,expense,dining,Dining expense,87.42,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11560,2025-05-07,expense,transport,Transport expense,6.97,USD,m_trainline,Trainline,4112,False,essential,0,1
txn_11561,2025-08-25,income,dividend,Dividend payment,1977.31,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11562,2025-09-20,expense,groceries,Groceries expense,91.81,USD,m_asda,ASDA,5411,False,essential,0,1
txn_11563,2025-08-10,expense,travel,Travel expense,281.52,INR,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_11564,2025-10-28,income,bonus,Bonus payment,3633.69,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_11565,2025-07-02,expense,coffee,Coffee expense,6.41,INR,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_11566,2025-11-26,income,freelance,Freelance payment,446.58,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11567,2025-12-30,income,interest,Interest payment,97.81,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11568,2025-04-02,expense,coffee,Coffee expense,4.07,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_11569,2025-09-30,expense,health,Health expense,104.5,USD,m_boots,Boots,5912,False,essential,0,1
txn_11570,2025-02-10,expense,travel,Travel expense,738.91,USD,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_11571,2025-09-14,expense,travel,Travel expense,198.63,GBP,m_booking,Booking.com,7011,False,discretionary,0,0
txn_11572,2025-09-14,expense,rent,Rent expense,1645.37,USD,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11573,2025-08-12,expense,groceries,Groceries expense,41.03,INR,m_tesco,Tesco,5411,False,essential,0,1
txn_11574,2025-01-22,expense,dining,Dining expense,258.88,INR,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11575,2025-04-23,expense,lunch,Lunch expense,6.4,GBP,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11576,2025-12-20,expense,shopping,Shopping expense,6.98,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_11577,2025-02-23,expense,internet,Internet expense,24.64,INR,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_11578,2025-10-10,expense,rent,Rent expense,1315.14,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11579,2025-04-17,expense,coffee,Coffee expense,4.92,INR,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_11580,2025-10-09,expense,entertainment,Entertainment expense,105.02,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11581,2025-09-27,income,interest,Interest payment,77.12,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11582,2025-09-22,expense,health,Health expense,53.03,GBP,m_superdrug,Superdrug,5912,False,essential,0,1
txn_11583,2025-07-26,expense,dining,Dining expense,25.96,USD,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11584,2025-10-19,expense,travel,Travel expense,90.28,INR,m_booking,Booking.com,7011,False,discretionary,0,0
txn_11585,2025-11-19,income,freelance,Freelance payment,887.98,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11586,2025-06-13,expense,groceries,Groceries expense,62.39,GBP,m_aldi,ALDI,5411,False,essential,0,1
txn_11587,2025-08-28,income,dividend,Dividend payment,390.77,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11588,2025-10-26,expense,dining,Dining expense,162.96,GBP,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_11589,2025-04-30,expense,groceries,Groceries expense,46.64,USD,m_tesco,Tesco,5411,False,essential,0,1
txn_11590,2025-05-09,expense,utilities,Utilities expense,65.77,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_11591,2025-09-17,expense,shopping,Shopping expense,224.63,GBP,m_johnlewis,John Lewis,5311,False,discretionary,0,0
txn_11592,2025-08-15,income,freelance,Freelance payment,2352.47,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11593,2025-06-24,expense,groceries,Groceries expense,132.62,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_11594,2025-09-20,expense,shopping,Shopping expense,19.63,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_11595,2025-07-23,expense,entertainment,Entertainment expense,105.01,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11596,2025-08-27,expense,travel,Travel expense,158.87,USD,m_ba,British Airways,4511,False,discretionary,0,0
txn_11597,2025-06-18,expense,internet,Internet expense,79.43,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_11598,2025-11-13,expense,entertainment,Entertainment expense,122.75,INR,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11599,2025-05-28,income,interest,Interest payment,39.42,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11600,2025-08-24,income,bonus,Bonus payment,2616.8,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_11601,2025-05-18,expense,entertainment,Entertainment expense,12.18,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11602,2025-01-27,expense,lunch,Lunch expense,7.7,USD,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_11603,2025-10-18,expense,shopping,Shopping expense,143.44,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_11604,2025-11-21,expense,travel,Travel expense,698.73,GBP,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_11605,2025-07-17,income,interest,Interest payment,112.51,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11606,2025-11-15,expense,dining,Dining expense,64.62,INR,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11607,2025-12-02,expense,shopping,Shopping expense,180.23,GBP,m_johnlewis,John Lewis,5311,False,discretionary,0,0
txn_11608,2025-01-12,expense,travel,Travel expense,262.38,GBP,m_trainline,Trainline,4112,False,discretionary,0,0
txn_11609,2025-12-21,expense,rent,Rent expense,2173.54,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11610,2025-10-19,expense,mobile,Mobile expense,21.66,USD,m_o2,O2,4814,True,essential,1,1
txn_11611,2025-12-01,expense,utilities,Utilities expense,87.96,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_11612,2025-08-15,expense,groceries,Groceries expense,55.06,GBP,m_asda,ASDA,5411,False,essential,0,1
txn_11613,2025-09-27,expense,rent,Rent expense,2111.09,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11614,2025-07-28,expense,lunch,Lunch expense,10.31,GBP,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11615,2025-02-28,expense,transport,Transport expense,54.28,GBP,m_tfl,Transport for London,4111,False,essential,0,1
txn_11616,2025-09-08,income,dividend,Dividend payment,2487.87,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11617,2025-02-20,expense,lunch,Lunch expense,16.94,GBP,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_11618,2025-04-15,expense,entertainment,Entertainment expense,142.82,USD,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11619,2025-03-19,expense,entertainment,Entertainment expense,119.7,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11620,2025-12-28,income,freelance,Freelance payment,2230.75,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11621,2025-02-13,expense,utilities,Utilities expense,47.98,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_11622,2025-08-24,expense,mobile,Mobile expense,77.6,USD,m_o2,O2,4814,True,essential,1,1
txn_11623,2025-07-20,expense,transport,Transport expense,78.44,USD,m_bp,BP,5541,False,essential,0,1
txn_11624,2025-09-05,expense,health,Health expense,71.89,INR,m_nhs,NHS,8099,False,essential,0,1
txn_11625,2025-10-12,expense,internet,Internet expense,139.36,GBP,m_sky,Sky,4899,True,essential,1,1
txn_11626,2025-12-24,income,interest,Interest payment,21.27,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11627,2025-06-21,expense,travel,Travel expense,715.9,GBP,m_ba,British Airways,4511,False,discretionary,0,0
txn_11628,2025-08-15,expense,shopping,Shopping expense,128.45,USD,m_ebay,eBay,5968,False,discretionary,0,0
txn_11629,2025-01-20,expense,shopping,Shopping expense,161.17,GBP,m_ebay,eBay,5968,False,discretionary,0,0
txn_11630,2025-09-25,expense,dining,Dining expense,147.18,GBP,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_11631,2025-07-18,income,freelance,Freelance payment,844.82,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11632,2025-12-31,expense,shopping,Shopping expense,119.47,GBP,m_ebay,eBay,5968,False,discretionary,0,0
txn_11633,2025-10-20,income,interest,Interest payment,85.44,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11634,2025-07-17,expense,subscriptions,Subscriptions expense,107.8,USD,m_youtube,YouTube Premium,4899,True,discretionary,1,0
txn_11635,2025-11-08,expense,subscriptions,Subscriptions expense,79.41,INR,m_netflix,Netflix,4899,True,discretionary,1,0
txn_11636,2025-07-26,expense,health,Health expense,91.66,USD,m_nhs,NHS,8099,False,essential,0,1
txn_11637,2025-07-21,expense,groceries,Groceries expense,157.47,USD,m_tesco,Tesco,5411,False,essential,0,1
txn_11638,2025-11-06,income,interest,Interest payment,49.47,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11639,2025-04-24,expense,health,Health expense,135.17,INR,m_nhs,NHS,8099,False,essential,0,1
txn_11640,2025-03-09,expense,dining,Dining expense,122.05,GBP,m_nandos,Nando's,5812,False,discretionary,0,0
txn_11641,2025-08-06,expense,utilities,Utilities expense,82.02,GBP,m_thameswater,Thames Water,4900,True,essential,1,1
txn_11642,2025-05-19,expense,dining,Dining expense,113.14,USD,m_wagamama,Wagamama,5812,False,discretionary,0,0
txn_11643,2025-10-29,expense,dining,Dining expense,89.73,USD,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_11644,2025-10-24,expense,transport,Transport expense,70.72,GBP,m_tfl,Transport for London,4111,False,essential,0,1
txn_11645,2025-05-31,income,interest,Interest payment,22.78,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11646,2025-10-06,expense,entertainment,Entertainment expense,100.54,USD,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_11647,2025-11-08,expense,lunch,Lunch expense,9.2,USD,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11648,2025-09-10,income,dividend,Dividend payment,512.2,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11649,2025-05-29,expense,utilities,Utilities expense,97.99,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_11650,2025-06-12,income,interest,Interest payment,87.17,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11651,2025-11-11,expense,entertainment,Entertainment expense,18.6,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11652,2025-01-26,income,freelance,Freelance payment,2287.5,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11653,2025-04-08,expense,lunch,Lunch expense,12.38,USD,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_11654,2025-03-26,expense,health,Health expense,40.26,USD,m_nhs,NHS,8099,False,essential,0,1
txn_11655,2025-08-19,expense,lunch,Lunch expense,7.54,USD,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11656,2025-08-18,expense,lunch,Lunch expense,6.18,USD,m_deliveroo,Deliveroo,5814,False,discretionary,0,0
txn_11657,2025-02-17,income,interest,Interest payment,80.48,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11658,2025-03-08,expense,dining,Dining expense,235.74,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_11659,2025-09-29,expense,dining,Dining expense,241.72,USD,m_wagamama,Wagamama,5812,False,discretionary,0,0
txn_11660,2025-11-30,expense,groceries,Groceries expense,118.43,GBP,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_11661,2025-09-22,expense,lunch,Lunch expense,11.04,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_11662,2025-03-09,expense,shopping,Shopping expense,244.1,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_11663,2025-08-08,expense,internet,Internet expense,21.68,GBP,m_bt,BT,4814,True,essential,1,1
txn_11664,2025-04-01,income,dividend,Dividend payment,2212.06,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_11665,2025-02-21,expense,subscriptions,Subscriptions expense,139.32,INR,m_disney,Disney+,4899,True,discretionary,1,0
txn_11666,2025-10-16,expense,groceries,Groceries expense,125.2,GBP,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_11667,2025-04-02,expense,shopping,Shopping expense,155.43,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_11668,2025-02-15,expense,subscriptions,Subscriptions expense,38.94,GBP,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_11669,2025-08-12,income,freelance,Freelance payment,1939.64,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11670,2025-12-05,expense,lunch,Lunch expense,10.31,GBP,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_11671,2025-06-10,expense,internet,Internet expense,167.81,GBP,m_bt,BT,4814,True,essential,1,1
txn_11672,2025-09-14,expense,transport,Transport expense,67.46,GBP,m_uber,Uber,4121,False,essential,0,1
txn_11673,2025-05-23,expense,subscriptions,Subscriptions expense,137.26,USD,m_microsoft,Microsoft,5734,True,discretionary,1,0
txn_11674,2025-01-18,income,freelance,Freelance payment,162.55,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_11675,2025-01-10,income,bonus,Bonus payment,3720.88,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_11676,2025-10-23,expense,entertainment,Entertainment expense,14.92,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_11677,2025-05-23,expense,rent,Rent expense,2104.71,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_11678,2025-04-08,income,interest,Interest payment,10.49,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
